Gene,Mean_GBM,Mean_Other,Diff_Score,T_Stat,P_Value,FDR,Cohen_D,Std_GBM,Std_Other,Rank_Selectivity
MARK1,-0.11076168997629059,-0.0868062574900468,-0.02395543248624378,-1.5882354175315896,0.11629177838437336,0.3199183611859771,-0.18525300282230633,0.11982469564652108,0.12990454034243823,3144
TTC21B,-0.07434968878253537,-0.05040020494028622,-0.023949483842249146,-1.8043690291134382,0.07508250230080458,0.24639537861561622,-0.21678242594325695,0.10569380732119057,0.11078074920111448,3145
C12orf43,-0.06455418900331271,-0.04060506642699698,-0.023949122576315728,-2.077728134157943,0.04104839869763757,0.16932441597509598,-0.24531764352737903,0.09166141859446275,0.09799993539181984,3146
RIN1,-0.23451983863052459,-0.21057261154649612,-0.023947227084028466,-1.5363441744191082,0.1285239190744282,0.3390108220546449,-0.18058898716032468,0.12390726675969933,0.13315188504288875,3147
PAQR7,-0.05775466659947033,-0.03381470030847654,-0.02393996629099379,-1.3809207103152576,0.1713670899414596,0.40005388255602753,-0.17629620563985787,0.1386556423973845,0.13560594122612754,3148
CASP9,-0.0430919131188213,-0.019163009545503665,-0.023928903573317638,-1.810475013484343,0.0738971120148996,0.24433876369890553,-0.18503672752352568,0.10368798465282614,0.1308117623207938,3149
CGB7,-0.012524387680432823,0.01139269748878143,-0.02391708516921425,-1.2214343172128426,0.2265786261964508,0.46730864347004364,-0.16032394064762828,0.1405275663210582,0.14972471397084045,3150
RPL36A,-1.5986374873791156,-1.5747316732779932,-0.023905814101122358,-0.2813165087624855,0.7797153102762808,0.8988155081044032,-0.04026298573264951,0.4440509101532078,0.6021831795545552,3151
PPP4R3A,-0.22711999784423986,-0.2032159940501787,-0.023904003794061157,-1.294849463248019,0.19898100151488315,0.43468912501990375,-0.12932538674049518,0.1444523600898617,0.18715919709738998,3152
NEFH,0.008546726671626353,0.03243826078785697,-0.023891534116230618,-1.6926117021264275,0.09450236418676404,0.28293903693986744,-0.19290614963735958,0.11191723780470626,0.12458650242442727,3153
GAS8,-0.0008175513633084032,0.02307183080777877,-0.023889382171087173,-2.211353062402935,0.02968358747099135,0.1386084393079026,-0.206457153418965,0.08382450665230363,0.11748415519771796,3154
KCNT2,-0.07311578760927762,-0.04922728521483619,-0.023888502394441423,-2.085641894436313,0.04021731114713522,0.16708447779872143,-0.22801479094204802,0.09047477431430505,0.10562924506185048,3155
PEAK3,-0.12046020175685059,-0.0965938164427016,-0.02386638531414899,-1.4432446946839406,0.15292393514862387,0.3761329711989822,-0.1628460596860341,0.13100180780439083,0.14751211969476213,3156
SLC31A2,0.047381015954211125,0.07124511820921457,-0.023864102255003447,-2.1467535925308243,0.034839633606805365,0.15345356674124958,-0.23070832830782967,0.0876646627835476,0.10438101923869479,3157
DYTN,0.0626330417388447,0.08649427800784308,-0.023861236268998387,-2.85657853000084,0.00544771721777165,0.047628053602791584,-0.3031714875268255,0.0657911334413686,0.07947206351061646,3158
C21orf62,-0.014807693256270182,0.009046372018714317,-0.0238540652749845,-2.2116013365284664,0.02977621901575532,0.1389686057187685,-0.22420114647456063,0.08454009784883296,0.10766270482251832,3159
FAM221A,0.030977219618361515,0.05483061628061752,-0.023853396662256006,-1.6749660727607456,0.09810372527499753,0.2891826233611673,-0.22107355984556948,0.1141485266056156,0.10747923689751919,3160
ARRB2,-0.04127670306783123,-0.017428071684935712,-0.02384863138289552,-1.4739656232617602,0.14460120517261335,0.3634998191434361,-0.18226064490983082,0.12911855071727277,0.13096071099896972,3161
GRIA1,-0.09402301761386603,-0.07017485410086956,-0.02384816351299647,-2.341327266816996,0.021700277435255946,0.1147810249827653,-0.25097544341545774,0.08030545915453013,0.09590013877858061,3162
ERICH6B,0.08905167159771239,0.11289654704498642,-0.023844875447274025,-1.8397085291673763,0.06974123333989399,0.23532744731231447,-0.2369872441587474,0.10372657111524003,0.10041127519638678,3163
NRTN,0.14574193893315177,0.16958213503054495,-0.023840196097393185,-1.8718743675409193,0.0650715879959866,0.22465419605282508,-0.23547130532181812,0.10175962106029142,0.10121103129037111,3164
KLRD1,0.019743653053158634,0.04358214194370372,-0.023838488890545084,-1.9674976582728338,0.052717700731231214,0.1969745971685157,-0.23459397659381406,0.09642449378457657,0.1019441670234637,3165
RALGPS1,-0.0381846004654392,-0.014352222063507716,-0.023832378401931482,-1.0842172048969658,0.28172411817617354,0.5311787134250181,-0.14058907640754004,0.17598812410113696,0.16908896411177268,3166
LRP3,0.0462434859860275,0.07007213975198102,-0.023828653765953528,-1.9566669616980727,0.05395152845929774,0.19979447682851462,-0.2234137316207103,0.09657442887143435,0.1072795072946487,3167
NRG3,-0.021817347079584718,0.0019984416820684717,-0.02381578876165319,-1.7357915308710663,0.08656844980707054,0.26818570723748825,-0.20343133619403617,0.10904195227419702,0.11757316755193332,3168
KCNJ3,-0.10828350400158111,-0.084468002631491,-0.023815501370090114,-1.8387771953734793,0.0697931070909258,0.23541388322938123,-0.2192100443996625,0.10307371006173133,0.10899441974793328,3169
OAF,-0.04782269804505347,-0.024024293830579024,-0.023798404214474447,-1.6246614441035014,0.108296082110657,0.30765163779576554,-0.19154027307646948,0.11647136833112898,0.12473608435930554,3170
CCRL2,0.01471030488809229,0.03850184926916473,-0.023791544381072442,-2.2611800298420843,0.026449658510558638,0.12975891292827002,-0.2403427834675007,0.08288461335965283,0.09994690435107437,3171
RPA1,-2.292044236401868,-2.2682621432961336,-0.023782093105734425,-0.44650745782495965,0.6565294331444409,0.829789896786704,-0.06141774505754343,0.42798512732901417,0.3844197953322908,3172
GRN,-0.2129669200843148,-0.1891902628941037,-0.023776657190211103,-1.6279301155943213,0.10775580266573684,0.30655973949354803,-0.22001130405469907,0.1172390670335797,0.10744724452463635,3173
WDR49,0.16574229007922925,0.1895129039574742,-0.023770613878244945,-0.9983649052501538,0.32430563313807304,0.5727493654879137,-0.19315510904293445,0.13039840241671574,0.12257314532216798,3174
RPL3L,0.10506733575031639,0.1288251831231752,-0.023757847372858812,-1.5756981018644363,0.11918175713934086,0.3247208355139409,-0.1874771738493527,0.11997318935940422,0.127150245499854,3175
SLC2A2,0.0021277508053855546,0.025879339775342288,-0.023751588969956734,-1.984441915594554,0.05069923408106597,0.19289658487724434,-0.22461784076107896,0.09484298019420793,0.10641188759668468,3176
ZBED8,-0.07846277579628388,-0.05471166519115785,-0.02375111060512603,-1.7633445660886886,0.08188737776291095,0.25946679107028736,-0.22704830194106565,0.1077898319055302,0.10439806812703918,3177
CD164,-0.18299583837467465,-0.1592522467819113,-0.023743591592763347,-1.564853483990934,0.12169965056820693,0.32869354335570394,-0.18549187319576815,0.12069648857633009,0.12846386841724058,3178
TCTN2,-0.21572564453776294,-0.1919897337774211,-0.023735910760341844,-2.050185806483341,0.043560785991676336,0.17532849688366967,-0.21089528030273957,0.09089008348904755,0.1138132649498112,3179
RIMS1,-0.08613868466960274,-0.06240332039325882,-0.023735364276343922,-2.4927176992685953,0.014726519167147034,0.09052492807203068,-0.2635945867653951,0.07496931203330172,0.09093821596675752,3180
FZD9,-0.09603075227629902,-0.07229600678259482,-0.023734745493704204,-1.6791381009768924,0.09716965204888789,0.287943981306992,-0.20045168941466412,0.11250238562700735,0.11877982815151851,3181
TBC1D12,-0.04258435195103433,-0.018858148567037047,-0.02372620338399728,-1.9849375625316896,0.050628100029824666,0.1927005862098888,-0.22199353881603046,0.09461710868418219,0.10762635108153748,3182
RPL17,-3.113870644529824,-3.0901486415439194,-0.023722002985904656,-0.6280426710572821,0.5318057955574034,0.7464460453658094,-0.0719826554500453,0.29962817246349976,0.33140275846908146,3183
SGPP2,0.016237915919706143,0.039959745921946725,-0.023721830002240582,-1.7083275723838345,0.09167942093160787,0.27770214110982355,-0.21923102294438238,0.11109934330941525,0.1080139202527584,3184
ABCA4,-0.23032858762163352,-0.2066157195703802,-0.023712868051253333,-1.545779557041246,0.12626227181883046,0.3353590276971484,-0.18652767548020588,0.12219703146429149,0.1274417124038679,3185
PTPN20,-0.24394924020338432,-0.2202375666321576,-0.02371167357122672,-1.3953929777589698,0.16816215747409446,0.39524389116109426,-0.22633431405723975,0.12346423546563796,0.1034317580553153,3186
UQCC5,-0.0859788824992634,-0.06228012815558903,-0.02369875434367437,-1.5381495511584395,0.1280935939468394,0.3384201193980422,-0.1823949148621499,0.12256367397791446,0.13039536950052752,3187
FAM76B,-0.10497528279207377,-0.08127816221359532,-0.023697120578478448,-1.880417656961988,0.063591932661641,0.2215831606210425,-0.1895933042797136,0.0987150002058378,0.12650798003039204,3188
REC114,-0.04802364822984147,-0.02434687342376595,-0.023676774806075516,-1.7756799365102636,0.07972297738278902,0.2552180979794431,-0.21116460517083582,0.10609398415992985,0.11250545703080837,3189
CNNM3,-0.016894374514148026,0.006781713457941319,-0.023676087972089345,-1.5867251581149333,0.11625153737247619,0.3199083473981966,-0.1466187203131331,0.11561737977155769,0.1640179254393309,3190
FOXRED2,-0.19146771993532885,-0.16779378358387248,-0.02367393635145637,-1.7415010507532085,0.08556897747941516,0.26671065735628924,-0.20601588857842398,0.1081182953385266,0.1153408741742725,3191
RSRC1,0.005705918308293292,0.029379349244893268,-0.023673430936599977,-1.4913082239395912,0.1399998936906457,0.3569877835277258,-0.18440589898706577,0.12667953522281358,0.12848627392167125,3192
NEK2,-0.08211607625806927,-0.05844932098613187,-0.0236667552719374,-1.5077359115908249,0.135611852036115,0.3507364948593074,-0.16798574421372323,0.12420899770708264,0.14190142511712175,3193
LAYN,-0.086507446830804,-0.06284240282847231,-0.023665044002331687,-1.4285521995219659,0.15732025676795322,0.3817433141855151,-0.19583838522371858,0.13308643616573257,0.12000055575970349,3194
PIK3IP1,-0.04955781645804732,-0.025897017669681662,-0.023660798788365658,-1.710821082312616,0.09116088492928373,0.2766298574491431,-0.20928277869135106,0.11027953412602773,0.11323470900923406,3195
BCL6,-0.10989392138589564,-0.08623360086811147,-0.023660320517784175,-1.3000133943298007,0.19677362922197114,0.43181348006108977,-0.10424163153814296,0.1378063441552037,0.23158538344455024,3196
ZNF358,0.044213136047332305,0.06787262921186839,-0.023659493164536083,-1.9547047286148163,0.05414674541358156,0.20018775187049356,-0.21616793669315196,0.0957123519162821,0.11028311863564083,3197
ZSCAN16,-0.0030537095728457608,0.020590053774183412,-0.023643763347029174,-1.9705351419621364,0.05244549749254147,0.19640773089781977,-0.254511687330247,0.0960400308573621,0.09269070105179295,3198
CISH,-0.07412370030081561,-0.05049034039577273,-0.02363335990504288,-2.013176589238179,0.04755793751383063,0.18546354448901634,-0.2349511788207157,0.09326547791033322,0.10104590586375575,3199
H1-3,-0.12158910685381098,-0.09795651489233792,-0.023632591961473062,-1.5398392602347588,0.12755111204145106,0.3375821387476397,-0.1663639847798283,0.12109390213822938,0.14330956714435247,3200
CEL,-0.077324380493923,-0.053704863475143,-0.023619517018779998,-1.8432083935216088,0.06907246708810959,0.23376815349443178,-0.20884681968923607,0.10155157256987625,0.11380457363236983,3201
KIF26B,-0.07050810526964568,-0.046906598490201935,-0.023601506779443747,-1.580739313968396,0.1180461809031683,0.32291482974881064,-0.1915262272126693,0.11897020214761826,0.1235002415006951,3202
PYDC1,-0.12248301325567083,-0.09889185662595969,-0.023591156629711146,-1.6881255177469257,0.09551250481691005,0.28517395318059513,-0.21727154623861972,0.11183130850055827,0.10836441401637985,3203
PLGRKT,0.15766759293100835,0.18125648682819662,-0.023588893897188268,-2.2500584935417294,0.027222081559028204,0.13185951312371988,-0.24930983825391348,0.08291523169693926,0.09532751762617081,3204
SLC39A13,-0.04988414676182032,-0.02630376301796908,-0.02358038374385124,-1.4080655509385633,0.16329006888423092,0.38912393187378763,-0.19529382194025938,0.13462980348474127,0.11978498269021338,3205
KLRC4,0.15604688007763837,0.1796194908738691,-0.023572610796230742,-2.2257127256094007,0.028566315223666067,0.1357198392177361,-0.19416147386048735,0.08137311571220744,0.12356084077205473,3206
TUSC2,0.011498760432466129,0.035061524433904125,-0.023562764001437995,-1.4339522404145284,0.15556692231444294,0.3791773738190693,-0.1636925182410979,0.1303054572923128,0.1447872031166764,3207
DHX57,-0.13119181255662637,-0.10762982065456388,-0.0235619919020625,-2.110148290430946,0.037947667413501564,0.16131807121657102,-0.22307713382444888,0.08791184814418067,0.10667185884717932,3208
ADAMTS18,0.0669217669636256,0.0904783475689821,-0.023556580605356495,-2.240435913223788,0.02783215626952347,0.1338316959154801,-0.2403630491919502,0.08290258330001468,0.09890579238048469,3209
ANXA8L1,-0.2934964617343832,-0.2699435696479512,-0.02355289208643202,-1.1002058690244279,0.27560172316573156,0.5247201633133078,-0.15421265574590437,0.1543157061395255,0.15262633490996286,3210
PFN2,-0.1489099753333413,-0.1253645015690797,-0.02354547376426161,-1.3985689144388807,0.16613938251496474,0.3927548144859371,-0.2002352943585858,0.13557915487456937,0.11632369332610668,3211
ENPP5,-0.013874449140196114,0.009667969269748415,-0.02354241840994453,-1.8620671929285992,0.06647817155717901,0.22748475079995742,-0.23846371709117875,0.1011415530132114,0.09856630241298242,3212
STK10,-0.0724797380623061,-0.048937582689176314,-0.023542155373129793,-2.01365544477744,0.04738186834869034,0.1850586541843534,-0.2126191286702924,0.09203562679489712,0.11183102282028645,3213
BMP4,-0.00740552489009826,0.016117089793523,-0.023522614683621258,-1.4374512334022618,0.15459996632555972,0.3781101028491582,-0.1673551499624528,0.12998208921959364,0.14121476841659417,3214
ELP2,-0.6257510481889863,-0.6022318046680948,-0.02351924352089152,-0.8455586780030783,0.4003809811814961,0.6420960691320908,-0.09716833839497674,0.22069736554483538,0.2433689458839522,3215
PITX1,-0.15423829561335453,-0.13072607853864757,-0.023512217074706965,-1.2627804639358675,0.2106253534915416,0.44918211387450435,-0.1753425720463319,0.14969486676493668,0.13301582910874274,3216
PPID,0.039119032967008194,0.06261375178855534,-0.023494718821547148,-1.7767465703324061,0.0795769323241919,0.2549390697704279,-0.21682171669181924,0.10542334335698102,0.10854768671569014,3217
RAB22A,-0.003386042736814309,0.02009146774601659,-0.0234775104828309,-1.5900225030379247,0.11589080217395355,0.31959731034660926,-0.18584950194067892,0.11732222878640042,0.12688835914318206,3218
IL23A,-0.1172388162386161,-0.09376328724150554,-0.023475528997110556,-1.6963469588166853,0.09387866292000463,0.2818621896529726,-0.20721578659143738,0.11033791368744382,0.11347945475033189,3219
RBFOX1,-0.10877179904996716,-0.08529839248456822,-0.023473406565398938,-1.7446784552299721,0.08497043753394252,0.26562149850437994,-0.20011605039099906,0.10673554910731292,0.11795270666362427,3220
PPP1R13L,-0.10963255170655146,-0.08616081509122607,-0.023471736615325395,-1.4441137740567516,0.15296200022212805,0.3761329711989822,-0.21009248648165982,0.13100129812845593,0.11035152362992033,3221
SPINK1,0.049664111077621136,0.07313394056170607,-0.02346982948408493,-1.5540817342379738,0.12436715397269642,0.33254211719123467,-0.20406390279716596,0.12100977278075123,0.11461153827853297,3222
BOK,-0.00461562021523515,0.01884695259702388,-0.02346257281225903,-1.332506731893998,0.1867261064520188,0.42046789084404734,-0.1758875436338921,0.1411349300815534,0.13287674475276742,3223
DEFB110,0.1482364092895613,0.171693312691619,-0.023456903402057694,-1.6310009177271831,0.10701426275127374,0.30530990380160533,-0.20280664670149906,0.11481623309803962,0.11571612419452722,3224
PRKAG1,-0.2578832216564913,-0.23443014899257408,-0.023453072663917218,-1.8593702742417548,0.06628661135856427,0.22698994179431561,-0.16215376883846683,0.09690705485272835,0.14720184705712147,3225
OR52M1,-0.11509083854955522,-0.09163795975086476,-0.023452878798690457,-1.6011266048556902,0.1146408151306199,0.31722599631283105,-0.2397425738849388,0.10600086228639437,0.09727018523951624,3226
ANGPT2,0.05387196877649661,0.07731361758422448,-0.023441648807727866,-1.5971675269992807,0.11460699865741406,0.3171813694900589,-0.25761642135428053,0.11885983481858207,0.08888174487550034,3227
HID1,-0.25848563430168897,-0.23504985050839594,-0.02343578379329303,-1.4080525798045762,0.16315196840873306,0.38897459719944055,-0.1709912001596488,0.13264588181039907,0.13734026548989034,3228
